end_location_lat,end_location_long,driver_rating,car_rating,start_location_long,start_location_lat,color,make
30.27,-97.74,3,3,-97.73,30.29,Silver,Chrysler
30.27,-97.75,3,3,-97.74,30.26,Silver,Chrysler
30.29,-97.76,3,3,-97.75,30.27,Silver,Chrysler
30.25,-97.74,3,2,-97.74,30.29,Silver,Chrysler
30.26,-97.78,5,3,-97.73,30.27,White,Ford
30.3,-97.74,4,5,-97.74,30.27,White,Ford
30.25,-97.74,5,2,-97.74,30.26,White,Ford
30.29,-97.75,4,4,-97.74,30.27,White,Ford
30.27,-97.78,4,2,-97.75,30.27,White,Ford
30.28,-97.74,4,3,-97.74,30.27,White,Ford
30.31,-97.73,3,5,-97.74,30.27,White,Ford
30.21,-97.75,5,3,-97.74,30.27,White,Toyota
30.25,-97.79,3,2,-97.74,30.27,White,Toyota
30.26,-97.76,3,5,-97.75,30.27,Brown,BMW
30.26,-97.73,4,5,-97.76,30.26,Red,Hyundai
30.26,-97.73,4,4,-97.76,30.26,Gray,Hyundai
30.29,-97.75,3,3,-97.74,30.27,Red,Hyundai
30.29,-97.75,5,5,-97.74,30.27,Gray,Hyundai
30.32,-97.76,5,4,-97.74,30.28,White,Honda
30.29,-97.87,5,5,-97.77,30.28,White,Honda
30.28,-97.75,3,4,-97.74,30.27,White,Honda
30.23,-97.77,3,3,-97.74,30.27,Maroon,Honda
30.27,-97.74,3,3,-97.74,30.26,Black,Nissan
30.3,-97.75,5,5,-97.74,30.27,Black,Nissan
30.28,-97.71,5,3,-97.74,30.27,Black,Nissan
30.25,-97.76,5,5,-97.74,30.27,Black,Nissan
30.24,-97.72,3,2,-97.75,30.27,Black,Nissan
30.18,-97.7,4,5,-97.75,30.22,Black,Nissan
30.26,-97.76,3,2,-97.75,30.26,Black,Nissan
30.32,-97.73,3,3,-97.74,30.26,Black,Kia
30.26,-97.74,5,3,-97.75,30.27,Gray,Nissan
30.29,-97.75,3,3,-97.74,30.27,Gray,Nissan
30.29,-97.74,4,3,-97.74,30.27,Gray,Nissan
30.28,-97.75,5,4,-97.74,30.27,Gray,Nissan
30.26,-97.75,4,3,-97.74,30.27,Gray,Nissan
30.28,-97.72,3,3,-97.74,30.27,Gray,Nissan
30.3,-97.77,5,3,-97.74,30.26,White,Toyota
30.29,-97.74,4,3,-97.75,30.27,Brown,BMW
30.3,-97.74,4,4,-97.74,30.26,White,Toyota
30.32,-97.77,3,5,-97.75,30.29,White,Toyota
30.23,-97.74,4,3,-97.74,30.27,Black,Nissan
30.25,-97.76,5,4,-97.74,30.27,Black,Nissan
30.27,-97.74,4,3,-97.74,30.27,Black,Nissan
30.25,-97.74,4,5,-97.74,30.26,Black,Nissan
30.28,-97.76,4,2,-97.74,30.27,Red,Hyundai
30.28,-97.76,3,4,-97.74,30.27,Gray,Hyundai
30.24,-97.72,5,4,-97.74,30.27,Red,Hyundai
30.24,-97.72,4,2,-97.74,30.27,Gray,Hyundai
30.21,-97.84,3,2,-97.75,30.28,Red,Hyundai
30.21,-97.84,5,5,-97.75,30.28,Gray,Hyundai
30.26,-97.75,5,3,-97.74,30.26,Brown,BMW
30.24,-97.72,4,3,-97.74,30.27,Brown,BMW
30.36,-97.75,5,5,-97.74,30.27,Black,Volkswagen
30.2,-97.77,3,3,-97.72,30.26,Gray,Honda
30.27,-97.7,4,2,-97.74,30.27,Gray,Honda
30.31,-97.72,3,4,-97.74,30.27,White,Honda
30.29,-97.74,5,3,-97.74,30.27,White,Honda
30.25,-97.75,5,3,-97.74,30.27,White,Toyota
30.27,-97.74,3,2,-97.74,30.27,Black,Volkswagen
30.27,-97.75,4,4,-97.73,30.27,Black,Nissan
30.28,-97.75,4,5,-97.74,30.27,Black,Volkswagen
30.29,-97.73,5,2,-97.75,30.28,White,Toyota
30.32,-97.72,3,5,-97.75,30.27,White,Toyota
30.24,-97.78,3,3,-97.7,30.27,White,Toyota
30.25,-97.75,4,2,-97.73,30.26,Black,Volkswagen
30.2,-97.67,4,4,-97.74,30.24,Red,Kia
30.2,-97.67,5,2,-97.76,30.24,Gray,Honda
30.27,-97.75,5,3,-97.74,30.29,Black,Toyota
30.25,-97.75,3,2,-97.74,30.27,Black,Toyota
30.25,-97.75,5,5,-97.74,30.27,Black,Toyota
30.27,-97.75,3,5,-97.67,30.2,Silver,Nissan
30.27,-97.74,4,2,-97.75,30.25,Red,Toyota
30.25,-97.75,5,3,-97.75,30.27,Red,Toyota
30.3,-97.72,5,3,-97.72,30.26,Blue,Nissan
30.52,-97.66,4,5,-97.76,30.25,White,Toyota
30.27,-97.74,4,3,-97.75,30.25,Red,Toyota
30.26,-97.75,4,2,-97.77,30.25,Gray,Kia
30.27,-97.75,4,3,-97.75,30.27,Gray,Kia
30.31,-97.72,5,4,-97.76,30.27,Red,Toyota
30.25,-97.75,3,3,-97.75,30.26,White,Honda
30.28,-97.74,3,4,-97.75,30.27,White,Honda
30.26,-97.74,3,2,-97.75,30.26,White,Honda
30.27,-97.75,5,4,-97.75,30.24,White,Toyota
30.27,-97.74,5,4,-97.78,30.29,White,Toyota
30.26,-97.74,3,3,-97.75,30.27,Red,Toyota
30.27,-97.74,5,5,-97.73,30.26,Red,Toyota
30.27,-97.75,4,3,-97.73,30.26,Red,Toyota
30.26,-97.74,5,5,-97.76,30.29,Gray,Kia
30.2,-97.67,4,2,-97.74,30.27,Gray,Kia
30.27,-97.75,3,2,-97.76,30.28,Red,Toyota
30.26,-97.74,5,3,-97.74,30.25,Red,Toyota
30.27,-97.75,5,4,-97.75,30.27,Red,Toyota
30.27,-97.75,3,4,-97.74,30.26,White,Lexus
30.2,-97.67,5,3,-97.74,30.27,White,Lexus
30.33,-97.74,4,2,-97.76,30.26,White,Chevrolet
30.43,-97.74,4,3,-97.78,30.24,Gray,Audi
30.23,-97.75,5,4,-97.67,30.2,Black,Infiniti
30.26,-97.73,3,4,-97.72,30.28,White,Chevrolet
30.27,-97.75,5,4,-97.75,30.27,White,Chevrolet
30.26,-97.75,3,5,-97.75,30.25,White,Honda
30.26,-97.74,4,3,-97.78,30.23,White,Honda
30.27,-97.72,5,4,-97.73,30.26,Black,Volkswagen
30.23,-97.73,4,4,-97.75,30.26,Black,Volkswagen
30.24,-97.76,3,4,-97.74,30.27,Black,Volkswagen
30.27,-97.75,3,4,-97.76,30.25,Silver,Lexus
30.26,-97.75,5,5,-97.75,30.25,Gray,Pontiac
30.27,-97.74,4,2,-97.75,30.27,Gray,Pontiac
30.27,-97.73,4,4,-97.75,30.26,Gray,Pontiac
30.27,-97.74,4,2,-97.75,30.27,Gray,Pontiac
30.26,-97.74,4,2,-97.75,30.27,Silver,Lexus
30.25,-97.77,5,3,-97.75,30.26,Silver,Nissan
30.2,-97.67,3,3,-97.78,30.3,Silver,Lexus
30.23,-97.76,5,3,-97.75,30.26,White,Nissan
30.2,-97.67,3,3,-97.75,30.26,White,Nissan
30.27,-97.75,5,2,-97.76,30.28,Black,Nissan
30.2,-97.67,3,2,-97.76,30.28,Black,Nissan
30.27,-97.75,4,2,-97.74,30.26,Silver,Nissan
30.28,-97.79,3,2,-97.67,30.2,Black,Volkswagen
30.27,-97.75,4,4,-97.76,30.28,Silver,Toyota
30.27,-97.75,5,5,-97.74,30.25,Black,Volkswagen
30.27,-97.75,4,4,-97.77,30.25,Black,Volkswagen
30.27,-97.74,3,3,-97.74,30.26,Gray,Pontiac
30.39,-97.76,5,5,-97.75,30.29,Red,Toyota
30.31,-97.72,3,2,-97.75,30.26,Red,Toyota
30.28,-97.75,5,2,-97.74,30.28,Gray,Pontiac
30.29,-97.75,3,5,-97.74,30.26,Silver,Nissan
30.27,-97.75,3,4,-97.75,30.26,Black,Lexus
30.25,-97.75,3,2,-97.75,30.28,Black,Nissan
30.27,-97.75,4,2,-97.74,30.27,Black,Nissan
30.32,-97.86,5,4,-97.74,30.27,Black,Nissan
30.28,-97.76,4,3,-97.75,30.27,White,Lexus
30.26,-97.74,5,2,-97.75,30.25,Gray,Pontiac
30.26,-97.75,3,3,-97.75,30.27,White,Dodge
30.28,-97.76,5,2,-97.74,30.26,White,Dodge
30.27,-97.71,5,5,-97.75,30.28,Silver,Lexus
30.28,-97.74,3,4,-97.74,30.26,Silver,Lexus
30.2,-97.77,5,4,-97.74,30.27,Silver,Lexus
30.27,-97.75,3,2,-97.74,30.25,White,Toyota
30.23,-97.77,5,2,-97.77,30.25,Black,Kia
30.3,-97.76,3,4,-97.75,30.27,Black,Volkswagen
30.25,-97.74,5,4,-97.75,30.27,White,Honda
30.25,-97.8,4,5,-97.78,30.24,Silver,Toyota
30.27,-97.75,4,4,-97.74,30.27,White,Dodge
30.26,-97.8,4,2,-97.75,30.27,White,Dodge
30.23,-97.72,3,4,-97.74,30.3,White,Dodge
30.25,-97.76,4,4,-97.75,30.27,White,Toyota
30.18,-97.78,5,3,-97.75,30.27,White,Toyota
30.25,-97.77,3,2,-97.75,30.27,Brown,GMC
30.26,-97.75,3,5,-97.74,30.27,Black,Volkswagen
31.11,-97.79,5,3,-97.75,30.27,Gray,Honda
30.27,-97.74,4,3,-97.75,30.26,Black,Volkswagen
30.3,-97.76,5,5,-97.75,30.27,White,Honda
30.2,-97.67,4,3,-97.76,30.29,White,Nissan
30.2,-97.67,5,4,-97.76,30.27,White,Nissan
30.2,-97.67,3,2,-97.76,30.26,White,Nissan
30.2,-97.67,5,3,-97.74,30.24,White,Nissan
30.27,-97.76,5,2,-97.75,30.25,White,Nissan
30.2,-97.67,4,4,-97.76,30.25,White,Nissan
30.2,-97.67,4,3,-97.73,30.26,White,Nissan
30.26,-97.74,4,2,-97.74,30.26,Black,Ford
30.2,-97.67,3,4,-97.75,30.26,Gray,Toyota
30.28,-97.74,4,5,-97.74,30.26,Black,Lexus
30.2,-97.67,5,3,-97.74,30.27,Blue,Mazda
30.27,-97.75,4,4,-97.75,30.29,Red,Nissan
30.22,-97.71,5,2,-97.76,30.26,Black,Cadillac
30.3,-97.71,5,2,-97.72,30.26,Black,Cadillac
30.27,-97.74,5,2,-97.72,30.28,Black,Cadillac
30.26,-97.79,3,5,-97.75,30.27,Black,Cadillac
30.26,-97.74,4,2,-97.76,30.26,Black,Cadillac
30.27,-97.74,4,4,-97.75,30.27,Black,Ford
30.26,-97.74,4,2,-97.75,30.25,Black,Ford
30.2,-97.67,3,2,-97.75,30.26,Black,Honda
30.2,-97.67,5,5,-97.78,30.25,Black,Honda
30.2,-97.67,4,2,-97.75,30.27,Black,Honda
30.29,-97.75,4,3,-97.74,30.28,Black,Honda
30.26,-97.75,3,4,-97.74,30.23,Silver,Chrysler
30.27,-97.74,3,3,-97.75,30.29,Black,Kia
30.2,-97.67,3,2,-97.75,30.26,Black,Kia
30.34,-97.68,4,2,-97.67,30.2,White,Toyota
30.27,-97.74,4,5,-97.77,30.2,White,Toyota
30.27,-97.74,4,2,-97.76,30.25,White,Toyota
30.27,-97.74,3,2,-97.75,30.27,White,Lexus
30.27,-97.74,4,4,-97.76,30.27,Black,Cadillac
30.25,-97.75,3,5,-97.76,30.27,Black,Nissan
30.29,-97.68,5,4,-97.74,30.27,White,Nissan
30.26,-97.72,4,4,-97.78,30.25,Red,Toyota
30.27,-97.74,4,5,-97.78,30.24,Silver,Toyota
30.3,-97.78,5,4,-97.67,30.2,Black,Kia
30.27,-97.74,3,2,-97.75,30.29,Black,Kia
30.26,-97.75,5,2,-97.74,30.3,Black,Kia
30.25,-97.75,3,5,-97.74,30.28,Gray,Chevrolet
30.27,-97.74,4,3,-97.75,30.27,Black,Cadillac
30.26,-97.75,3,3,-97.74,30.27,Black,Cadillac
30.2,-97.67,4,5,-97.76,30.25,Black,Isuzu
30.29,-97.77,3,3,-97.75,30.26,Black,Isuzu
30.2,-97.67,4,2,-97.75,30.25,Black,Isuzu
30.2,-97.67,3,3,-97.75,30.26,Black,Honda
30.29,-97.73,4,3,-97.74,30.27,Black,Honda
30.25,-97.76,3,5,-97.78,30.24,Black,Honda
30.25,-97.76,5,3,-97.74,30.28,Red,Nissan
30.33,-97.96,3,4,-97.67,30.2,Black,Toyota
30.27,-97.74,5,3,-97.75,30.26,White,BMW
30.27,-97.77,5,4,-97.76,30.25,White,BMW
30.25,-97.75,4,5,-97.74,30.26,Silver,Mazda
30.28,-97.74,3,3,-97.75,30.25,Silver,Mazda
30.27,-97.75,3,5,-97.74,30.28,Black,Ford
30.2,-97.67,5,3,-97.76,30.29,Gray,Toyota
30.24,-97.75,4,5,-97.67,30.2,White,Toyota
30.2,-97.67,5,4,-97.76,30.26,Silver,Subaru
30.25,-97.89,5,2,-97.67,30.2,White,Chevrolet
30.2,-97.67,5,4,-97.75,30.26,White,Mitsubishi
30.2,-97.67,4,5,-97.74,30.26,White,Mitsubishi
30.27,-97.73,4,4,-97.77,30.27,Silver,Toyota
30.28,-97.74,5,2,-97.74,30.27,Black,Jeep
30.27,-97.75,5,3,-97.78,30.24,Silver,Subaru
30.27,-97.74,5,3,-97.73,30.26,Black,Isuzu
30.29,-97.75,3,5,-97.74,30.27,Red,Honda
30.3,-97.78,5,2,-97.74,30.29,Black,Dodge
30.31,-97.75,3,5,-97.74,30.28,Silver,Lexus
30.23,-97.77,5,3,-97.76,30.24,Silver,Lexus
30.27,-97.74,5,5,-97.74,30.26,Silver,Lexus
30.27,-97.76,4,2,-97.75,30.23,Black,Nissan
30.27,-97.74,3,5,-97.77,30.28,Gray,Ford
30.24,-97.72,4,2,-97.74,30.27,Black,Dodge
30.26,-97.74,5,5,-97.67,30.2,Silver,Toyota
30.2,-97.67,4,4,-97.74,30.26,Silver,Chrysler
30.25,-97.75,5,2,-97.74,30.27,White,Honda
30.26,-97.74,4,2,-97.72,30.25,White,Toyota
30.23,-97.79,5,2,-97.75,30.27,Gray,Ford
30.22,-97.78,3,5,-97.77,30.24,Maroon,Honda
30.27,-97.75,3,3,-97.75,30.29,Silver,Nissan
30.31,-97.74,3,5,-97.75,30.28,Red,Volvo
30.27,-97.74,5,3,-97.77,30.3,Red,Honda
30.26,-97.74,5,4,-97.74,30.27,Red,Honda
30.26,-97.74,3,3,-97.74,30.27,Red,Honda
30.27,-97.74,3,3,-97.75,30.27,Red,Volvo
30.27,-97.74,3,4,-97.73,30.29,Black,Kia
30.27,-97.75,5,2,-97.75,30.29,White,Dodge
30.4,-97.72,3,5,-97.67,30.2,Red,Honda
30.27,-97.73,5,4,-97.79,30.23,Black,Jeep
30.26,-97.74,4,4,-97.75,30.27,Black,Jeep
30.26,-97.73,3,2,-97.76,30.26,Black,Toyota
30.23,-97.74,5,5,-97.74,30.27,Gray,Honda
30.26,-97.74,4,2,-97.75,30.27,Gray,Honda
30.27,-97.75,3,3,-97.67,30.2,Green,Dodge
30.25,-97.75,5,4,-97.67,30.2,Green,Dodge
30.29,-97.74,3,4,-97.74,30.27,Gray,Mazda
30.22,-97.74,4,3,-97.77,30.23,White,Nissan
30.27,-97.75,5,5,-97.72,30.26,White,Ram
30.2,-97.67,3,4,-97.75,30.27,Gray,Toyota
30.26,-97.74,4,2,-97.74,30.27,Red,Nissan
30.26,-97.72,4,3,-97.72,30.26,Black,Cadillac
30.27,-97.74,3,2,-97.74,30.26,Black,Ford
30.27,-97.74,4,3,-97.76,30.28,Black,Ford
30.27,-97.74,4,5,-97.75,30.29,Black,Kia
30.39,-97.75,5,3,-97.67,30.2,Black,Kia
30.26,-97.74,4,5,-97.76,30.26,Silver,Subaru
30.26,-97.74,4,3,-97.75,30.25,Silver,Subaru
30.27,-97.74,3,5,-97.79,30.24,Blue,Toyota
30.26,-97.77,4,5,-97.75,30.27,Black,Nissan
30.28,-97.74,3,5,-97.75,30.27,Black,Nissan
30.23,-97.78,5,3,-97.75,30.24,Red,Toyota
30.26,-97.74,5,4,-97.74,30.25,White,Infiniti
30.2,-97.67,4,2,-97.73,30.26,White,Infiniti
30.27,-97.75,4,5,-97.74,30.27,White,Infiniti
30.3,-97.7,4,4,-97.67,30.2,Blue,Honda
30.2,-97.67,3,4,-97.76,30.26,White,Nissan
30.25,-97.75,5,2,-97.77,30.26,White,Subaru
30.27,-97.74,4,3,-97.74,30.3,Blue,Nissan
30.27,-97.75,4,4,-97.74,30.28,Blue,Nissan
30.26,-97.74,5,4,-97.67,30.2,Red,Honda
30.2,-97.67,3,3,-97.73,30.27,White,Subaru
30.29,-97.73,5,2,-97.76,30.25,Black,Dodge
30.23,-97.77,3,4,-97.74,30.27,Black,Dodge
30.27,-97.75,3,2,-97.74,30.27,White,Toyota
30.2,-97.67,4,3,-97.74,30.27,Black,Kia
30.27,-97.74,5,4,-97.75,30.27,Maroon,Honda
30.24,-97.78,5,3,-97.78,30.23,White,Ram
30.26,-97.7,5,2,-97.73,30.29,Gray,Honda
30.2,-97.67,3,5,-97.75,30.25,White,Subaru
30.28,-97.74,4,4,-97.75,30.25,Black,Isuzu
30.2,-97.67,5,4,-97.74,30.26,Black,Isuzu
30.3,-97.74,4,4,-97.74,30.27,Black,Isuzu
30.23,-97.78,3,4,-97.78,30.24,Red,Honda
30.26,-97.76,4,3,-97.77,30.2,Red,Honda
30.27,-97.75,3,2,-97.74,30.26,Red,Honda
30.21,-97.76,4,4,-97.74,30.27,Red,Honda
30.26,-97.74,5,5,-97.76,30.27,Maroon,Honda
30.4,-97.72,5,4,-97.67,30.2,Blue,Honda
30.28,-97.74,5,5,-97.73,30.28,White,Infiniti
30.26,-97.81,3,3,-97.74,30.28,Blue,Honda
30.33,-97.7,4,4,-97.67,30.2,Black,Infiniti
30.26,-97.86,5,2,-97.67,30.2,Black,Toyota
30.27,-97.76,5,4,-97.75,30.27,Silver,Lexus
30.2,-97.67,5,4,-97.76,30.28,Silver,Lexus
30.27,-97.74,4,3,-97.75,30.25,Red,Volvo
30.28,-97.75,4,3,-97.67,30.2,Blue,Honda
30.3,-97.74,4,5,-97.74,30.27,Blue,Honda
30.2,-97.67,4,5,-97.72,30.26,Blue,Honda
30.24,-97.77,5,4,-97.67,30.2,Blue,Honda
30.28,-97.74,5,2,-97.76,30.31,Silver,Toyota
30.25,-97.75,5,2,-97.74,30.27,Silver,Toyota
30.19,-97.84,3,3,-97.74,30.28,Silver,Toyota
30.24,-97.79,4,4,-97.74,30.27,Red,Honda
30.27,-97.75,5,4,-97.77,30.29,Brown,Mazda
30.27,-97.74,3,3,-97.76,30.28,Brown,Mazda
30.26,-97.74,3,4,-97.74,30.26,Brown,Mazda
30.29,-97.8,3,2,-97.67,30.2,White,Toyota
30.26,-97.76,5,2,-97.77,30.26,Silver,Nissan
30.27,-97.75,4,2,-97.76,30.3,Silver,Nissan
30.25,-97.77,5,2,-97.72,30.28,White,Dodge
30.26,-97.73,3,3,-97.74,30.25,White,Dodge
30.24,-97.76,5,3,-97.74,30.27,Black,Dodge
30.26,-97.76,4,3,-97.74,30.26,Silver,Lexus
30.24,-97.77,5,5,-97.74,30.25,Gray,Ford
30.28,-97.72,4,3,-97.74,30.27,Silver,Lexus
30.3,-97.74,4,2,-97.73,30.27,White,Toyota
30.28,-97.74,4,4,-97.75,30.27,White,Dodge
30.27,-97.75,3,4,-97.76,30.24,White,Dodge
30.3,-97.71,5,5,-97.75,30.27,White,Dodge
30.25,-97.75,4,4,-97.76,30.28,Gray,Ford
30.27,-97.74,3,2,-97.76,30.26,White,Toyota
30.26,-97.75,4,4,-97.74,30.29,Silver,Toyota
30.26,-97.76,3,4,-97.78,30.3,White,BMW
30.28,-97.77,5,3,-97.75,30.3,Grey,Cadillac
30.27,-97.75,3,3,-97.75,30.29,Red,Kia
30.27,-97.74,4,3,-97.75,30.25,Red,Kia
30.25,-97.75,5,4,-97.77,30.26,Red,Kia
30.27,-97.75,5,4,-97.75,30.29,White,Nissan
30.26,-97.76,4,3,-97.75,30.25,Black,Jeep
30.26,-97.74,3,5,-97.76,30.26,Black,Jeep
30.25,-97.74,3,5,-97.74,30.26,Black,Jeep
30.26,-97.74,3,3,-97.74,30.28,Silver,Lexus
30.23,-97.77,5,2,-97.75,30.25,White,Toyota
30.28,-97.72,3,3,-97.77,30.25,Black,Kia
30.29,-97.75,4,3,-97.75,30.27,Black,Kia
30.28,-97.73,5,4,-97.73,30.28,Blue,Honda
30.24,-97.75,4,4,-97.78,30.3,Silver,Hyundai
30.25,-97.75,4,2,-97.75,30.27,Silver,Hyundai
30.27,-97.75,4,3,-97.74,30.26,White,Toyota
30.24,-97.76,4,5,-97.75,30.27,White,Toyota
30.27,-97.75,3,3,-97.75,30.26,White,Toyota
30.28,-97.72,4,5,-97.73,30.28,White,Toyota
30.27,-97.75,5,4,-97.75,30.27,Silver,Subaru
30.27,-97.73,4,2,-97.74,30.27,Silver,Subaru
30.25,-97.75,3,4,-97.73,30.3,Silver,Subaru
30.26,-97.72,4,3,-97.76,30.24,White,Nissan
30.27,-97.74,3,4,-97.74,30.27,White,Toyota
30.22,-97.75,5,4,-97.74,30.27,White,Toyota
30.29,-97.75,5,3,-97.74,30.27,Black,Hyundai
30.27,-97.74,3,2,-97.7,30.27,Gray,Ford
30.27,-97.74,5,3,-97.75,30.29,Gray,Ford
30.24,-97.76,3,2,-97.75,30.27,Silver,Chrysler
30.25,-97.75,3,4,-97.74,30.27,Silver,Chrysler
30.26,-97.74,3,4,-97.74,30.27,Silver,Chrysler
30.26,-97.77,5,3,-97.75,30.25,Silver,Chrysler
30.25,-97.74,4,4,-97.73,30.26,Blue,Honda
30.3,-97.78,5,2,-97.76,30.26,Blue,Honda
30.27,-97.74,5,2,-97.76,30.26,Blue,Honda
30.29,-97.7,5,3,-97.71,30.27,Black,Hyundai
30.27,-97.73,5,2,-97.74,30.28,Black,Jeep
30.3,-97.76,5,3,-97.77,30.28,White,Toyota
30.18,-97.78,4,4,-97.74,30.27,Blue,Mazda
30.3,-97.78,3,5,-97.75,30.25,Blue,Mazda
30.26,-97.76,3,3,-97.74,30.27,Blue,Mazda
30.27,-97.74,5,5,-97.74,30.26,Gray,Honda
30.29,-97.75,3,3,-97.74,30.27,Gray,Honda
30.27,-97.75,4,4,-97.75,30.25,Gray,Honda
30.3,-97.73,5,2,-97.75,30.27,Gray,Honda
30.23,-97.72,5,2,-97.73,30.24,Gray,Honda
30.23,-97.77,4,3,-97.73,30.26,Black,Kia
30.29,-97.74,3,4,-97.75,30.29,Black,Kia
30.25,-97.73,5,2,-97.74,30.27,Gray,Ford
30.2,-97.67,5,2,-97.74,30.29,Gray,Toyota
30.2,-97.67,5,5,-97.74,30.26,Gray,Toyota
30.2,-97.67,3,5,-97.75,30.27,Gray,Toyota
30.28,-97.75,4,4,-97.74,30.3,White,Lexus
30.2,-97.67,4,4,-97.75,30.27,Blue,Mazda
30.2,-97.67,4,4,-97.74,30.25,White,Lexus
30.2,-97.67,5,3,-97.74,30.29,Black,Cadillac
30.2,-97.67,4,5,-97.76,30.26,White,Nissan
30.27,-97.74,5,2,-97.72,30.27,White,Nissan
30.28,-97.74,3,5,-97.75,30.27,White,Nissan
30.2,-97.67,3,4,-97.78,30.24,Black,Ford
30.27,-97.74,4,3,-97.72,30.28,Black,Ford
30.27,-97.73,3,2,-97.74,30.26,Black,Ford
30.35,-97.75,5,5,-97.75,30.27,Black,Ford
30.27,-97.75,3,4,-97.74,30.27,White,Toyota
30.2,-97.67,3,4,-97.76,30.26,Silver,Subaru
30.27,-97.75,3,2,-97.75,30.25,White,Nissan
30.26,-97.73,3,3,-97.76,30.3,Red,Subaru
30.27,-97.75,5,5,-97.67,30.2,Red,Subaru
30.27,-97.76,5,5,-97.76,30.27,Silver,Subaru
30.28,-97.81,4,3,-97.76,30.27,Silver,Subaru
30.28,-97.74,4,2,-97.76,30.26,Silver,Subaru
30.27,-97.74,4,4,-97.75,30.29,Gray,Honda
30.26,-97.72,5,3,-97.74,30.24,Black,Nissan
30.27,-97.75,4,5,-97.74,30.27,Black,Nissan
30.27,-97.75,3,3,-97.73,30.26,White,Mitsubishi
30.27,-97.74,5,3,-97.75,30.26,Gray,Honda
30.27,-97.75,3,4,-97.74,30.27,Gray,Honda
30.27,-97.74,3,3,-97.75,30.27,Gray,Honda
30.28,-97.74,5,3,-97.67,30.2,Gray,Honda
30.24,-97.76,4,4,-97.74,30.27,Red,Nissan
30.27,-97.74,3,3,-97.73,30.28,Red,Nissan
30.29,-97.73,5,4,-97.75,30.29,Silver,Lexus
30.27,-97.74,3,4,-97.75,30.27,Silver,Lexus
30.28,-97.76,5,3,-97.74,30.27,Silver,Lexus
30.27,-97.75,5,2,-97.77,30.29,Silver,Lexus
30.27,-97.73,5,5,-97.74,30.27,Silver,Lexus
30.27,-97.74,3,5,-97.67,30.2,Black,Hyundai
30.2,-97.67,3,2,-97.74,30.26,Black,Isuzu
30.26,-97.76,4,3,-97.78,30.24,Black,Isuzu
30.23,-97.76,5,2,-97.78,30.29,Black,Isuzu
30.2,-97.67,5,2,-97.75,30.27,Maroon,Honda
30.29,-97.75,5,5,-97.77,30.31,Silver,Subaru
30.27,-97.75,5,4,-97.75,30.27,Silver,Subaru
30.27,-97.74,5,4,-97.75,30.27,Silver,Subaru
30.29,-97.78,3,3,-97.76,30.23,Blue,Toyota
30.27,-97.74,5,2,-97.76,30.27,Red,Subaru
30.27,-97.73,3,3,-97.72,30.26,Gray,Ford
30.28,-97.77,4,4,-97.75,30.27,Black,Nissan
30.25,-97.77,4,4,-97.76,30.25,Black,Nissan
30.27,-97.75,4,5,-97.74,30.27,Black,Nissan
30.2,-97.67,3,5,-97.72,30.29,White,Nissan
30.32,-97.77,5,4,-97.67,30.2,Black,Hyundai
30.27,-97.76,4,5,-97.75,30.28,Gray,Toyota
30.27,-97.74,3,3,-97.75,30.27,Gray,Toyota
30.2,-97.67,3,2,-97.74,30.27,Black,Jeep
30.28,-97.72,5,2,-97.72,30.27,Black,Jeep
30.27,-97.74,3,4,-97.74,30.27,Red,Nissan
30.27,-97.77,5,4,-97.76,30.25,Red,Nissan
30.3,-97.74,3,5,-97.78,30.24,Red,Volvo
30.27,-97.74,4,5,-97.67,30.2,Black,Infiniti
30.29,-97.73,3,3,-97.74,30.27,Black,Infiniti
30.26,-97.77,4,5,-97.74,30.26,Silver,Toyota
30.2,-97.67,4,4,-97.74,30.28,Black,Dodge
30.27,-97.74,5,3,-97.67,30.2,Black,Dodge
30.26,-97.74,4,4,-97.74,30.25,Black,Dodge
30.27,-97.72,3,5,-97.74,30.27,Gray,Toyota
30.28,-97.75,3,2,-97.74,30.29,Blue,Mazda
30.26,-97.74,3,2,-97.74,30.27,Black,Dodge
30.2,-97.67,4,2,-97.75,30.26,White,Mitsubishi
30.2,-97.67,4,4,-97.73,30.27,Black,Ford
30.27,-97.74,3,4,-97.67,30.2,Blue,Honda
30.19,-97.99,4,2,-97.74,30.29,Blue,Honda
30.28,-97.75,4,2,-97.76,30.27,Black,Volkswagen
30.27,-97.73,4,2,-97.73,30.28,Black,Nissan
30.26,-97.75,4,4,-97.73,30.29,Black,Nissan
30.26,-97.76,5,4,-97.75,30.27,Black,Nissan
30.28,-97.74,5,3,-97.67,30.2,Black,Cadillac
30.23,-97.78,3,4,-97.77,30.26,Silver,Toyota
30.26,-97.74,3,5,-97.77,30.26,Silver,Toyota
30.27,-97.75,3,4,-97.78,30.29,Silver,Toyota
30.28,-97.72,4,3,-97.75,30.25,Silver,Toyota
30.28,-97.75,5,3,-97.74,30.27,Red,Volvo
30.26,-97.76,5,5,-97.72,30.29,Red,Volvo
30.24,-97.75,4,5,-97.74,30.27,Orange,Jeep
30.27,-97.75,5,4,-97.74,30.27,White,Toyota
30.32,-97.73,3,2,-97.76,30.31,Red,Toyota
30.3,-97.74,5,3,-97.72,30.27,Red,Toyota
30.26,-97.73,5,4,-97.75,30.26,White,Toyota
30.26,-97.78,3,4,-97.75,30.26,White,Toyota
